record_id,tokenizer_name,test_name,baseline_token_count,char_count,compression_ratio,estimated_cost,fertility_rate,max_pieces_per_word,mean_tokens_per_sentence,nsl,oov_count,oov_rate,pieces_per_word,sentence_count,token_count,word_count,input_categories_json,input_metadata_json,output_metadata_json
common_crawl-3430,gpt2,token_count,,,,,,,,,,,,,222,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-22 17:56:29"", ""url"": ""https://www.springer.com/us/book/9783319556116?wt_mc=""}",{}
common_crawl-595,gpt2,token_count,,,,,,,,,,,,,755,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-25 22:23:01"", ""url"": ""http://www.mininggazette.com/news/features/2018/09/giving-hope-day-of-hope-raises-spirits-for-cancer-survivors/""}",{}
common_crawl-4789,gpt2,token_count,,,,,,,,,,,,,720,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-21 19:15:54"", ""url"": ""https://menoftorah.wordpress.com/tag/atonement/""}",{}
common_crawl-8209,gpt2,token_count,,,,,,,,,,,,,715,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-20 14:12:40"", ""url"": ""http://sm4good.com/2016/03/22/find-relevant-twitter-followers/""}",{}
common_crawl-4339,gpt2,token_count,,,,,,,,,,,,,449,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-19 02:38:23"", ""url"": ""http://www.fireplaceinstallationguys.com/mi/fireplace-installation-in-armada/""}",{}
common_crawl-4826,gpt2,token_count,,,,,,,,,,,,,993,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-22 04:54:49"", ""url"": ""https://juliaseuropeanadventures.com/author/juliajfb/""}",{}
common_crawl-3079,gpt2,token_count,,,,,,,,,,,,,170,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-23 16:42:51"", ""url"": ""http://weduf.org/new-appliance-colors-regarding-motivate/amazing-new-appliance-finishes-what-is-the-latest-color-in-kitchen-with-regard-to-new-appliance-colors-popular/""}",{}
common_crawl-7789,gpt2,token_count,,,,,,,,,,,,,486,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-26 03:46:24"", ""url"": ""https://www.seychelles.cc/seychelles-general-info/seychelles-fact-sheet""}",{}
common_crawl-7256,gpt2,token_count,,,,,,,,,,,,,561,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-24 15:06:27"", ""url"": ""https://www.necn.com/news/new-england/Joseph-Bonavolonta-New-Head-of-Boston-Field-Office-FBI-In-My-Blood-507982411.html""}",{}
common_crawl-754,gpt2,token_count,,,,,,,,,,,,,321,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-25 11:57:34"", ""url"": ""https://nuewaystudios.com/ignited/""}",{}
common_crawl-3861,gpt2,token_count,,,,,,,,,,,,,174,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-19 03:20:13"", ""url"": ""http://www.epictales.org/treskillard/2017/05/19/review-of-king-arthur-legend-of-the-sword/""}",{}
common_crawl-594,gpt2,token_count,,,,,,,,,,,,,406,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-21 02:43:28"", ""url"": ""http://ru-training.co.uk/rope-access-training/""}",{}
common_crawl-4596,gpt2,token_count,,,,,,,,,,,,,387,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-19 06:57:29"", ""url"": ""https://thekidslogic.com/videos/reality-shows/multi-talented-boy-on-did-lil-master-stunned-everyone/""}",{}
common_crawl-1274,gpt2,token_count,,,,,,,,,,,,,497,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-19 11:40:28"", ""url"": ""https://waddayano.org/qanda/""}",{}
common_crawl-6111,gpt2,token_count,,,,,,,,,,,,,134,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-26 06:14:59"", ""url"": ""https://notallowedto.com/man-kill-shark-after-dragging-it-out-from-water-just-for-selfies-and-pictures/""}",{}
common_crawl-4510,gpt2,token_count,,,,,,,,,,,,,173,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-23 16:05:00"", ""url"": ""http://homestead-and-survival.com/10-reasons-to-try-straw-bale-gardening/""}",{}
common_crawl-510,gpt2,token_count,,,,,,,,,,,,,190,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-18 19:28:53"", ""url"": ""https://blog.adafruit.com/2012/11/14/ladyada-speaking-at-women-2-0-women2-w2pitch-maker-life-after-prototype/""}",{}
common_crawl-1553,gpt2,token_count,,,,,,,,,,,,,157,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-24 14:33:32"", ""url"": ""https://www.yachtingmonthly.com/news/three-lives-saved-by-epirb-6398""}",{}
common_crawl-5655,gpt2,token_count,,,,,,,,,,,,,178,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-22 12:40:59"", ""url"": ""http://intheloop.media/arturia-release-updated-midi-controller-keylab-mkii""}",{}
common_crawl-3713,gpt2,token_count,,,,,,,,,,,,,236,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-26 06:37:35"", ""url"": ""https://www.datememe.com/dating/germany/hesse/ober-ramstadt/black-guys""}",{}
common_crawl-2064,gpt2,token_count,,,,,,,,,,,,,196,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-20 09:11:30"", ""url"": ""https://www.medgadget.com/2008/06/nanoparticles_get_their_stripes.html""}",{}
common_crawl-1952,gpt2,token_count,,,,,,,,,,,,,758,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-19 20:31:52"", ""url"": ""http://angeldelgado.net/hairstyles-for-naturally-curly-hair/""}",{}
common_crawl-3340,gpt2,token_count,,,,,,,,,,,,,569,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-26 04:14:03"", ""url"": ""http://www.mcgilltribune.com/student-living/starbucks-coffee-shops-that-are-actually-conducive-to-studying-our-11th-list-on-what-are-really-the-best-cafes-for-studying-270318/?share=google-plus-1""}",{}
common_crawl-7744,gpt2,token_count,,,,,,,,,,,,,399,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-18 18:43:23"", ""url"": ""http://lifenotonthelist.com/car-accident/""}",{}
common_crawl-5893,gpt2,token_count,,,,,,,,,,,,,246,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-23 06:43:24"", ""url"": ""https://www.altpress.com/news/disturbed-chin-piercings-david-draiman/""}",{}
common_crawl-7363,gpt2,token_count,,,,,,,,,,,,,156,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-19 21:09:08"", ""url"": ""https://pinoytvtfc.net/los-bastardos-january-31-2019-today-pinoy-episode/""}",{}
common_crawl-6536,gpt2,token_count,,,,,,,,,,,,,299,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-24 17:55:39"", ""url"": ""http://www.whatdoeat.com/whatdoanoliseat.html""}",{}
common_crawl-6621,gpt2,token_count,,,,,,,,,,,,,91,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-20 06:14:04"", ""url"": ""https://videogamegeek.com/videogame/69658/famicom-wars""}",{}
common_crawl-1719,gpt2,token_count,,,,,,,,,,,,,3565,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-21 22:14:09"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1001115/000156459016022877/geos-10q_20160630.htm""}",{}
common_crawl-9440,gpt2,token_count,,,,,,,,,,,,,84,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-23 07:53:33"", ""url"": ""http://tumor-models-sf.com/3947-2/""}",{}
common_crawl-4764,gpt2,token_count,,,,,,,,,,,,,95,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-21 23:26:34"", ""url"": ""https://biggareconomics.co.uk/uncategorized/stirling-economy-presentation/""}",{}
common_crawl-6828,gpt2,token_count,,,,,,,,,,,,,497,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-22 04:24:11"", ""url"": ""https://author.oit.ohio.edu/cas/philosophy/grad/graduationreqs.cfm""}",{}
common_crawl-6602,gpt2,token_count,,,,,,,,,,,,,640,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-21 00:50:46"", ""url"": ""https://healthunlocked.com/asthmauk/posts/136202342/recently-diagnosed-with-severe-allergies-asthma""}",{}
common_crawl-7062,gpt2,token_count,,,,,,,,,,,,,349,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-26 15:54:00"", ""url"": ""http://www.nzecochick.com/spinach-macaroni/""}",{}
common_crawl-6700,gpt2,token_count,,,,,,,,,,,,,85,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-23 14:42:22"", ""url"": ""http://www.connectnorwalk.com/norwalk-redevelopment-agency/""}",{}
common_crawl-693,gpt2,token_count,,,,,,,,,,,,,452,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-24 15:51:57"", ""url"": ""http://www.malbernwindows.co.uk/buy-now-pay-later-double-glazing-manchester.php""}",{}
common_crawl-9401,gpt2,token_count,,,,,,,,,,,,,1201,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-19 15:24:27"", ""url"": ""http://goldencompasstours.com.au/12-blog/43-the-real-history-of-highclere""}",{}
common_crawl-4880,gpt2,token_count,,,,,,,,,,,,,146,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-21 22:37:06"", ""url"": ""https://www.markmartinkia.com/mark-martin-kia-dealership-customer-reviews""}",{}
common_crawl-6641,gpt2,token_count,,,,,,,,,,,,,59,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-18 16:56:53"", ""url"": ""http://www.tonghuicraft.com/iron-keychain/44106318.html""}",{}
common_crawl-6335,gpt2,token_count,,,,,,,,,,,,,3922,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-24 01:11:35"", ""url"": ""http://edn.embarcadero.com/article/29001""}",{}
common_crawl-4564,gpt2,token_count,,,,,,,,,,,,,374,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-18 18:59:04"", ""url"": ""http://www.asymco.com/tag/palm/""}",{}
common_crawl-9694,gpt2,token_count,,,,,,,,,,,,,614,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-25 10:33:44"", ""url"": ""https://www.tamucc.edu/about/spirit.html?utm_source=footer&amp;utm_campaign=tamucc.edu&amp;utm_medium=spirit_and_traditions""}",{}
common_crawl-5090,gpt2,token_count,,,,,,,,,,,,,120,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-23 19:53:33"", ""url"": ""http://www.librariesltdaz.org/get-involved/""}",{}
common_crawl-1240,gpt2,token_count,,,,,,,,,,,,,323,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-24 12:40:10"", ""url"": ""http://www.shanereetz.com/fargo-flag-design/""}",{}
common_crawl-3547,gpt2,token_count,,,,,,,,,,,,,74,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-26 02:36:29"", ""url"": ""http://www.thepennyrose.com/blog1/2018/3/14/sweet-as-silk""}",{}
common_crawl-8591,gpt2,token_count,,,,,,,,,,,,,262,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-23 06:29:57"", ""url"": ""https://www.spca.org/disasterplanning""}",{}
common_crawl-9974,gpt2,token_count,,,,,,,,,,,,,230,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-25 12:48:47"", ""url"": ""https://ahlbeckhotels.com/hotel/203622-villa-albus-ahlbeck.tr.html""}",{}
common_crawl-3130,gpt2,token_count,,,,,,,,,,,,,66,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-22 07:09:50"", ""url"": ""https://boshavideo.com/2018/09/19/a-sunny-september-day/""}",{}
common_crawl-8454,gpt2,token_count,,,,,,,,,,,,,392,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-21 22:08:22"", ""url"": ""https://evolllution.com/programming/program_planning/programs-developed-guide-adult-students/""}",{}
common_crawl-4308,gpt2,token_count,,,,,,,,,,,,,331,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-25 10:49:27"", ""url"": ""https://www.cewales.org.uk/latest-news/icm-just-how-integrated-are-you/""}",{}
common_crawl-7004,gpt2,token_count,,,,,,,,,,,,,128,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-21 04:34:36"", ""url"": ""https://samreligions.org/latest-news/""}",{}
common_crawl-6401,gpt2,token_count,,,,,,,,,,,,,141,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-20 13:27:21"", ""url"": ""https://nltimes.nl/2018/04/24/dutch-lab-used-monkeys-tests-137-died-last-year?amp""}",{}
common_crawl-4425,gpt2,token_count,,,,,,,,,,,,,94,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-22 10:51:22"", ""url"": ""https://www.snowperformance.eu/en/water-injection/boost-cooler/safe-injection-relay""}",{}
common_crawl-4346,gpt2,token_count,,,,,,,,,,,,,278,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-18 14:41:04"", ""url"": ""https://www.spacesworks.com/hong-kong/sun-house/""}",{}
common_crawl-7651,gpt2,token_count,,,,,,,,,,,,,53,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-18 10:59:36"", ""url"": ""https://lists.freedesktop.org/archives/fontconfig/2006-January/001983.html""}",{}
common_crawl-8331,gpt2,token_count,,,,,,,,,,,,,433,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-23 14:56:45"", ""url"": ""https://www.inverse.com/article/24502-fantastic-beats-credence-barebone-snape-grandpa-voldemort-dad-theory""}",{}
common_crawl-2293,gpt2,token_count,,,,,,,,,,,,,397,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-19 11:17:22"", ""url"": ""https://www.darkdaily.com/dark-daily-365/""}",{}
common_crawl-76,gpt2,token_count,,,,,,,,,,,,,186,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-25 03:00:31"", ""url"": ""https://blog.tshirt-factory.com/disturbia-clothing-coupon-code-gift.html""}",{}
common_crawl-3995,gpt2,token_count,,,,,,,,,,,,,714,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-18 13:00:50"", ""url"": ""http://www.conanhughes.com/2010/12/sm-advantage.html""}",{}
common_crawl-6076,gpt2,token_count,,,,,,,,,,,,,1065,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-23 19:53:33"", ""url"": ""https://www.abcadventures.com/package_detail-113""}",{}
common_crawl-1580,gpt2,token_count,,,,,,,,,,,,,335,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-25 04:05:39"", ""url"": ""https://form.jotform.com/81023174794962""}",{}
common_crawl-9281,gpt2,token_count,,,,,,,,,,,,,275,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-26 14:50:42"", ""url"": ""http://www.homemovielegacy.com/podcasts/""}",{}
common_crawl-6535,gpt2,token_count,,,,,,,,,,,,,238,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-20 12:17:49"", ""url"": ""https://www.careopinion.org.uk/opinions/44438""}",{}
common_crawl-2506,gpt2,token_count,,,,,,,,,,,,,126,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-23 01:05:55"", ""url"": ""https://dentalassistantschoolsaz.com/testimonials/deanna-torgerson/""}",{}
common_crawl-1152,gpt2,token_count,,,,,,,,,,,,,157,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-18 10:58:01"", ""url"": ""http://www.hudevadcare.com/events/dementia-innovative-technologies-nursing-homes/""}",{}
common_crawl-5161,gpt2,token_count,,,,,,,,,,,,,340,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-24 11:55:31"", ""url"": ""http://yougoplanet.com/whirlpool-jet-tub/""}",{}
common_crawl-692,gpt2,token_count,,,,,,,,,,,,,88,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-20 00:20:37"", ""url"": ""https://yokainomiko.livejournal.com/20296.html""}",{}
common_crawl-256,gpt2,token_count,,,,,,,,,,,,,593,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-24 06:45:04"", ""url"": ""https://www.coinnewsspan.com/currency-com-allows-crypto-traders-to-buy-leveraged-equities-indices-and-metals/""}",{}
common_crawl-2282,gpt2,token_count,,,,,,,,,,,,,456,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-19 12:21:24"", ""url"": ""http://prwb.info/chemical-operator-resume/""}",{}
common_crawl-7764,gpt2,token_count,,,,,,,,,,,,,42,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-22 02:20:26"", ""url"": ""http://smokesignals-ellumbra.blogspot.com/2012/09/our-enlightened-bard.html""}",{}
common_crawl-1443,gpt2,token_count,,,,,,,,,,,,,233,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-19 01:36:07"", ""url"": ""https://90soccer.com/as-roma-and-el-salvador-national-team-to-square-off-at-red-bull-arena-on-july-27/""}",{}
common_crawl-6740,gpt2,token_count,,,,,,,,,,,,,244,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-19 16:54:21"", ""url"": ""https://www.gohotels.com/en-hotel/stella-maris-apartments-fuengirola-es.htm""}",{}
common_crawl-3961,gpt2,token_count,,,,,,,,,,,,,381,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-23 22:02:23"", ""url"": ""https://loco2.com/en/destinations/milton-keynes-manchester-train""}",{}
common_crawl-8749,gpt2,token_count,,,,,,,,,,,,,70,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-22 11:13:07"", ""url"": ""http://www.hendersonvillehpc.org/districts/west-side/inventory/ehringhaus-street/405-ehringhaus-street""}",{}
common_crawl-4813,gpt2,token_count,,,,,,,,,,,,,78,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-18 10:29:39"", ""url"": ""https://www.cmdownload.com/free-download-cool-math-games-for-pc-netbook-android-bb-symbian-java.html""}",{}
common_crawl-1461,gpt2,token_count,,,,,,,,,,,,,141,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-18 23:25:45"", ""url"": ""https://www.bookdepository.com/Calculus-Cat-Hunt-Emerson/9780861662388?redirected=true&amp;utm_medium=Google&amp;utm_campaign=Base8&amp;utm_source=UK&amp;utm_content=Calculus-Cat&amp;selectCurrency=GBP&amp;w=AFC7AU9SJ2PM9KA8ZT10&amp;pdg=kwd-104399158419:cmp-177155787:adg-15139031667:crv-44091921627:pid-9780861662388&amp;gclid=CObs3_q-wtACFQuNGwod9FML8w""}",{}
common_crawl-8712,gpt2,token_count,,,,,,,,,,,,,338,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-21 00:35:31"", ""url"": ""https://www.hopeability.org/stories/andreas-story""}",{}
common_crawl-4043,gpt2,token_count,,,,,,,,,,,,,75,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-23 11:51:56"", ""url"": ""https://resourcehub.blackcliffmedia.com/""}",{}
common_crawl-3626,gpt2,token_count,,,,,,,,,,,,,638,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-18 20:48:20"", ""url"": ""http://www.dreamscapephotography.com/testimonials""}",{}
common_crawl-3347,gpt2,compression_ratio,,2711,0.2231648838067134,,,,,,,,,,605,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-25 10:30:06"", ""url"": ""https://www.wired.com/2015/08/learning-physics-tough-get-used/?intcid=inline_amp""}",{}
common_crawl-1496,gpt2,compression_ratio,,213,0.2535211267605634,,,,,,,,,,54,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-21 20:44:07"", ""url"": ""https://iono.fm/e/612227""}",{}
common_crawl-8409,gpt2,compression_ratio,,992,0.21169354838709678,,,,,,,,,,210,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-19 19:17:46"", ""url"": ""https://shopintheclouds.co.uk/index.php/product/welsh-lovespoon/""}",{}
common_crawl-2131,gpt2,compression_ratio,,5445,0.19449035812672177,,,,,,,,,,1059,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-20 11:15:19"", ""url"": ""https://www.freedomandflourishing.com/2012/07/what-implications-does-monitory.html""}",{}
common_crawl-5000,gpt2,compression_ratio,,5616,0.2175925925925926,,,,,,,,,,1222,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-21 18:06:01"", ""url"": ""http://airkhruang.com/suits-rachel-cheats-on-mike.html""}",{}
common_crawl-1734,gpt2,compression_ratio,,277,0.20577617328519857,,,,,,,,,,57,,"{""source"": ""huggingface"", ""split"": ""train""}","{""timestamp"": ""2019-04-20 16:40:16"", ""url"": ""https://irvalandmail.com/walking-food-tours-in-new-orleans.html""}",{}
